document_id,path,type,source_bucket,topic_tags,ingestion_status
SRC0924,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2009/GFMS-forecast-Cu-13feb09.pdf,pdf,Материалы конференций,copper,candidate
SRC0925,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2009/GFMS-forecast-Cu-18aug09.pdf,pdf,Материалы конференций,copper,candidate
SRC0926,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2009/GFMS-forecast-Cu-29may09.pdf,pdf,Материалы конференций,copper,candidate
SRC0927,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2009/GFMS-forecast-Cu-30nov09.pdf,pdf,Материалы конференций,copper,candidate
SRC0928,"Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2010/Base Metals GFMS-One Year Forecast - May 2010 - Cu, Ni&Co.pdf",pdf,Материалы конференций,copper,candidate
SRC0929,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2010/Copper Survey 2010 Press Release.pdf,pdf,Материалы конференций,copper,candidate
SRC0930,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2010/GFMS Quarterly 3-Year Copper Forecast - April 2010.pdf,pdf,Материалы конференций,copper,candidate
SRC0931,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2010/GFMS Quarterly 3-Year Copper Forecast - Aug2010.pdf,pdf,Материалы конференций,copper,candidate
SRC0932,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2010/GFMS Quarterly 3-Year Copper Forecast - Nov2010.pdf,pdf,Материалы конференций,copper,candidate
SRC0933,"Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2010/GFMS-BMMB-Cu, Ni&Co-12apr10.pdf",pdf,Материалы конференций,copper,candidate
SRC0934,"Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2010/GFMS-BMMB-Cu, Ni&Co-12feb10.pdf",pdf,Материалы конференций,copper,candidate
SRC0935,"Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2010/GFMS-BMMB-Cu, Ni&Co-14jan10.pdf",pdf,Материалы конференций,copper,candidate
SRC0936,"Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2010/GFMS-BMMB-Cu, Ni&Co-4jun10.pdf",pdf,Материалы конференций,copper,candidate
SRC0937,"Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2010/GFMS-BMMB-Cu, Ni&Co-4nov10.pdf",pdf,Материалы конференций,copper,candidate
SRC0938,"Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2010/GFMS-BMMB-Cu, Ni&Co-4oct10.pdf",pdf,Материалы конференций,copper,candidate
SRC0939,"Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2010/GFMS-BMMB-Cu, Ni&Co-6dec10.pdf",pdf,Материалы конференций,copper,candidate
SRC0940,"Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2010/GFMS-BMMB-Cu, Ni&Co-7jul10.pdf",pdf,Материалы конференций,copper,candidate
SRC0941,"Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2010/GFMS-BMMB-Cu, Ni&Co-7sep10.pdf",pdf,Материалы конференций,copper,candidate
SRC0942,"Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2010/GFMS-BMMB-Cu, Ni&Co-9aug10.pdf",pdf,Материалы конференций,copper,candidate
SRC0943,"Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2011/GFMS-BMMB-Cu, Ni&Co-10apr11.pdf",pdf,Материалы конференций,copper,candidate
SRC0944,"Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2011/GFMS-BMMB-Cu, Ni&Co-10feb11.pdf",pdf,Материалы конференций,copper,candidate
SRC0945,"Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2011/GFMS-BMMB-Cu, Ni&Co-10jun11.pdf",pdf,Материалы конференций,copper,candidate
SRC0946,"Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2011/GFMS-BMMB-Cu, Ni&Co-10mar11.pdf",pdf,Материалы конференций,copper,candidate
SRC0947,"Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2011/GFMS-BMMB-Cu, Ni&Co-10may11.pdf",pdf,Материалы конференций,copper,candidate
SRC0948,"Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2011/GFMS-BMMB-Cu, Ni&Co-11jul11.pdf",pdf,Материалы конференций,copper,candidate
SRC0949,"Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2011/GFMS-BMMB-Cu, Ni&Co-16sep11.pdf",pdf,Материалы конференций,copper,candidate
SRC0950,"Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2011/GFMS-BMMB-Cu, Ni&Co-7jan11.pdf",pdf,Материалы конференций,copper,candidate
SRC0951,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2011/GFMS-BaseMetalsForecast-16dec2011.pdf,pdf,Материалы конференций,copper,candidate
SRC0952,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2011/GFMS-BaseMetalsForecast-19oct2011.pdf,pdf,Материалы конференций,copper,candidate
SRC0953,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2011/GFMS-BaseMetalsForecast-9nov2011.pdf,pdf,Материалы конференций,copper,candidate
SRC0954,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2011/GFMS-Quarterly-Copper- Dec2011.pdf,pdf,Материалы конференций,copper,candidate
SRC0955,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2011/GFMS-Quarterly-Copper- Sep2011.pdf,pdf,Материалы конференций,copper,candidate
SRC0956,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2012/Base Metals One Year Forecast - April 2012.pdf,pdf,Материалы конференций,copper,candidate
SRC0957,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2012/Base Metals One Year Forecast - August 2012 - All Metals.pdf,pdf,Материалы конференций,copper,candidate
SRC0958,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2012/Base Metals One Year Forecast - Dec2012.pdf,pdf,Материалы конференций,copper,candidate
SRC0959,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2012/Base Metals One Year Forecast - February 2012 - All Metals.pdf,pdf,Материалы конференций,copper,candidate
SRC0960,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2012/Base Metals One Year Forecast - January 2012.pdf,pdf,Материалы конференций,copper,candidate
SRC0961,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2012/Base Metals One Year Forecast - July 2012 - All Metals.pdf,pdf,Материалы конференций,copper,candidate
SRC0962,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2012/Base Metals One Year Forecast - June 2012 - All Metals.pdf,pdf,Материалы конференций,copper,candidate
SRC0963,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2012/Base Metals One Year Forecast - March 2012 - All Metals.pdf,pdf,Материалы конференций,copper,candidate
SRC0964,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2012/Base Metals One Year Forecast - May 2012.pdf,pdf,Материалы конференций,copper,candidate
SRC0965,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2012/Base Metals One Year Forecast - Nov2012.pdf,pdf,Материалы конференций,copper,candidate
SRC0966,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2012/Base Metals One Year Forecast - Oct2012.pdf,pdf,Материалы конференций,copper,candidate
SRC0967,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2012/Base Metals One Year Forecast - September 2012 - All metals.pdf,pdf,Материалы конференций,copper,candidate
SRC0968,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2012/GFMS Quarterly Three Year Copper Forecast - April 2012.pdf,pdf,Материалы конференций,copper,candidate
SRC0969,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2012/GFMS-Quaterly Three Year Copper Forecast - August 2012 .pdf,pdf,Материалы конференций,copper,candidate
SRC0970,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2012/GFMS-Quaterly Three Year Copper Forecast-Dec2012 .pdf,pdf,Материалы конференций,copper,candidate
SRC0971,Источники информации/Материалы конференций/Источники данных о меди/GFMS/GFMS-Cu-Co-2013/Base Metals One Year Forecast - Jan2013 - All metals.pdf,pdf,Материалы конференций,copper,candidate
SRC0972,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG Copper Bulletin 2009 12.pdf,pdf,Материалы конференций,copper,candidate
SRC0973,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG Copper Bulletin-Oct08.pdf,pdf,Материалы конференций,copper,candidate
SRC0974,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG Statistical Yearbook 2008.pdf,pdf,Материалы конференций,copper,candidate
SRC0975,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG monthly data for production & usage 2009 12.xls,xls,Материалы конференций,copper,candidate
SRC0976,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG semis and trade data 2009 12.xls,xls,Материалы конференций,copper,candidate
SRC0977,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-2009_World_Copper_Factbook-nov09.pdf,pdf,Материалы конференций,copper,candidate
SRC0978,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-Cu-capacities-1feb10.pdf,pdf,Материалы конференций,copper,candidate
SRC0979,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-Cu-capacities-presrel-3sep10.pdf,pdf,Материалы конференций,copper,candidate
SRC0980,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-Cu-trends-countries-Apr09.pdf,pdf,Материалы конференций,copper,candidate
SRC0981,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-Meeting-Docs-2009-2011/EEC 27-4 End Use.pdf,pdf,Материалы конференций,copper,candidate
SRC0982,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-Meeting-Docs-2009-2011/EEC 27-5 Leading Economic Indicators.pdf,pdf,Материалы конференций,copper,candidate
SRC0983,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-Meeting-Docs-2009-2011/EEC 27-7 Work Program.pdf,pdf,Материалы конференций,copper,candidate
SRC0984,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-Meeting-Docs-2009-2011/EEC 27-8 UNCSD.pdf,pdf,Материалы конференций,copper,candidate
SRC0985,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-Meeting-Docs-2009-2011/EEC 27th - Provisional Agenda _Rev1.pdf,pdf,Материалы конференций,copper,candidate
SRC0986,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-Meeting-Docs-2009-2011/IAP London 2010 - Minutes.pdf,pdf,Материалы конференций,copper,candidate
SRC0987,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-Meeting-Docs-2009-2011/ICSG-IAP-Apr2011-Final Report.pdf,pdf,Материалы конференций,copper,candidate
SRC0988,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-Meeting-Docs-2009-2011/ICSG-meeting-29apr2010.pdf,pdf,Материалы конференций,copper,candidate
SRC0989,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-Meeting-Docs-2009-2011/ICSG_EEC27_2.pdf,pdf,Материалы конференций,copper,candidate
SRC0990,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-Meeting-Docs-2009-2011/ICSG_EEC27_3.pdf,pdf,Материалы конференций,copper,candidate
SRC0991,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-Meeting-Docs-2009-2011/ICSG_EEC27_6.pdf,pdf,Материалы конференций,copper,candidate
SRC0992,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-Meeting-Docs-2009-2011/Joint Seminar Agenda Oct 09 _Rev.1_.pdf,pdf,Материалы конференций,copper,candidate
SRC0993,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-Meeting-Docs-2009-2011/NDR ICSG 0911.pdf,pdf,Материалы конференций,copper,candidate
SRC0994,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-Meeting-Docs-2009-2011/STAT 34-2 Accuracy of Forecast.pdf,pdf,Материалы конференций,copper,candidate
SRC0995,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-Meeting-Docs-2009-2011/STAT 34-4 Report on progress in work program.pdf,pdf,Материалы конференций,copper,candidate
SRC0996,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-Meeting-Docs-2009-2011/Statistical Cmtte 34th -  Provisional Agenda _Rev.pdf,pdf,Материалы конференций,copper,candidate
SRC0997,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-forecast-2010-15dec09.pdf,pdf,Материалы конференций,copper,candidate
SRC0998,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-forecast-2010-21apr2009.doc,doc,Материалы конференций,copper,candidate
SRC0999,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-forecast-2010-5jun09.pdf,pdf,Материалы конференций,copper,candidate
SRC1000,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-forecast-2010-8oct09.pdf,pdf,Материалы конференций,copper,candidate
SRC1001,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-presrel-20aug09.pdf,pdf,Материалы конференций,copper,candidate
SRC1002,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-presrel-20jan10.pdf,pdf,Материалы конференций,copper,candidate
SRC1003,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-presrel-20mar09.pdf,pdf,Материалы конференций,copper,candidate
SRC1004,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-presrel-20oct09.pdf,pdf,Материалы конференций,copper,candidate
SRC1005,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-presrel-22dec09.pdf,pdf,Материалы конференций,copper,candidate
SRC1006,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-presrel-22feb10.pdf,pdf,Материалы конференций,copper,candidate
SRC1007,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-presrel-23nov09.pdf,pdf,Материалы конференций,copper,candidate
SRC1008,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-presrels-20feb2009.doc,doc,Материалы конференций,copper,candidate
SRC1009,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2010/ICSG Copper Bulletin 2010 01.pdf,pdf,Материалы конференций,copper,candidate
SRC1010,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2010/ICSG Copper Bulletin 2010 02.pdf,pdf,Материалы конференций,copper,candidate
SRC1011,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2010/ICSG Final World Forecast 2010-2012-sep10.xls,xls,Материалы конференций,copper,candidate
SRC1012,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2010/ICSG monthly data for production & usage 2010 02.xls,xls,Материалы конференций,copper,candidate
SRC1013,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2010/ICSG semis and trade data 2010 02.xls,xls,Материалы конференций,copper,candidate
SRC1014,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2010/ICSG-DRC-Cu-profile-mar10.pdf,pdf,Материалы конференций,copper,candidate
SRC1015,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2010/ICSG-PressRel-Copper Scrap Report Aug2010.pdf,pdf,Материалы конференций,copper,candidate
SRC1016,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2010/ICSG-PressRelease 2010 Directory Copper First Use Capacity.doc,doc,Материалы конференций,copper,candidate
SRC1017,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2010/ICSG-meetings-docs-2010/IAP 10-5 Minutes.pdf,pdf,Материалы конференций,copper,candidate
SRC1018,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2010/ICSG-presrels_2010_03.pdf,pdf,Материалы конференций,copper,candidate
SRC1019,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2010/ICSG-presrels_2010_04.pdf,pdf,Материалы конференций,copper,candidate
SRC1020,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2010/ICSG-presrels_2010_05.pdf,pdf,Материалы конференций,copper,candidate
SRC1021,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2010/ICSG-presrels_2010_06.pdf,pdf,Материалы конференций,copper,candidate
SRC1022,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2010/ICSG-presrels_2010_07.pdf,pdf,Материалы конференций,copper,candidate
SRC1023,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2010/ICSG-presrels_2010_08.pdf,pdf,Материалы конференций,copper,candidate
SRC1024,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2010/ICSG-presrels_2010_09.pdf,pdf,Материалы конференций,copper,candidate
SRC1025,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2010/ICSG-presrels_2010_10.pdf,pdf,Материалы конференций,copper,candidate
SRC1026,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2010/ICSG-presrels_2010_11.pdf,pdf,Материалы конференций,copper,candidate
SRC1027,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2010/ICSG-presrels_2010_12.pdf,pdf,Материалы конференций,copper,candidate
SRC1028,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2010/ICSG-presrels_year_book_2010-3aug10.pdf,pdf,Материалы конференций,copper,candidate
SRC1029,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2010/ICSG_24nov2010__forecast.pdf,pdf,Материалы конференций,copper,candidate
SRC1030,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2010/ICSG_apr2010__forecast.pdf,pdf,Материалы конференций,copper,candidate
SRC1031,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2010/ICSG_june2010__forecast.pdf,pdf,Материалы конференций,copper,candidate
SRC1032,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2010/ICSG_oct2010__forecast.pdf,pdf,Материалы конференций,copper,candidate
SRC1033,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2010/Insight on Physical Copper ETFs-dec2010.pdf,pdf,Материалы конференций,copper,candidate
SRC1034,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2010/Press Release ICSG Global Recyclables Survey 2010.pdf,pdf,Материалы конференций,copper,candidate
SRC1035,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2011/ICSG Regulatory Developments Surveys 2008-2010.pdf,pdf,Материалы конференций,copper,candidate
SRC1036,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2011/ICSG- 2011 Directory Cu First Use Capacity-jul11.doc,doc,Материалы конференций,copper,candidate
SRC1037,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2011/ICSG- Cu Use in China-feb11.pdf,pdf,Материалы конференций,copper,candidate
SRC1038,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2011/ICSG-2012-forecast-15apr11.pdf,pdf,Материалы конференций,copper,candidate
SRC1039,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2011/ICSG-2012-forecast-1jul11.pdf,pdf,Материалы конференций,copper,candidate
SRC1040,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2011/ICSG-2012-forecast-4oct11.pdf,pdf,Материалы конференций,copper,candidate
SRC1041,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2011/ICSG-Cu-prod-capacity_2011_03.pdf,pdf,Материалы конференций,copper,candidate
SRC1042,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2011/ICSG-presrels(2010)_2011_03.pdf,pdf,Материалы конференций,copper,candidate
SRC1043,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2011/ICSG-presrels_2011_01.pdf,pdf,Материалы конференций,copper,candidate
SRC1044,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2011/ICSG-presrels_2011_02.pdf,pdf,Материалы конференций,copper,candidate
SRC1045,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2011/ICSG-presrels_2011_04.pdf,pdf,Материалы конференций,copper,candidate
SRC1046,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2011/ICSG-presrels_2011_05.pdf,pdf,Материалы конференций,copper,candidate
SRC1047,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2011/ICSG-presrels_2011_06.pdf,pdf,Материалы конференций,copper,candidate
SRC1048,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2011/ICSG-presrels_2011_07.pdf,pdf,Материалы конференций,copper,candidate
SRC1049,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2011/ICSG-presrels_2011_08.pdf,pdf,Материалы конференций,copper,candidate
SRC1050,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2011/ICSG-presrels_2011_09.pdf,pdf,Материалы конференций,copper,candidate
SRC1051,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2011/ICSG-presrels_2011_10.pdf,pdf,Материалы конференций,copper,candidate
SRC1052,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2011/ICSG-presrels_2011_12.pdf,pdf,Материалы конференций,copper,candidate
SRC1053,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2011/ICSG-year_book_2011.pdf,pdf,Материалы конференций,copper,candidate
SRC1054,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2012/China Scrap 2012 Brochure Copper-Mar12.pdf,pdf,Материалы конференций,copper,candidate
SRC1055,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2012/ICSG-2012_World_Copper_Factbook-jun12.pdf,pdf,Материалы конференций,copper,candidate
SRC1056,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2012/ICSG-IMO Regulations-21nov2012.pdf,pdf,Материалы конференций,copper,candidate
SRC1057,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2012/ICSG-Press Release 2012 Directory Copper First Use Capacity.doc,doc,Материалы конференций,copper,candidate
SRC1058,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2012/ICSG-Statistical Com 40th-meeting-Oct12.pdf,pdf,Материалы конференций,copper,candidate
SRC1059,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2012/ICSG-presrels_2012_01.pdf,pdf,Материалы конференций,copper,candidate
SRC1060,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2012/ICSG-presrels_2012_02.pdf,pdf,Материалы конференций,copper,candidate
SRC1061,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2012/ICSG-presrels_2012_03.pdf,pdf,Материалы конференций,copper,candidate
SRC1062,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2012/ICSG-presrels_2012_04.pdf,pdf,Материалы конференций,copper,candidate
SRC1063,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2012/ICSG-presrels_2012_05.pdf,pdf,Материалы конференций,copper,candidate
SRC1064,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2012/ICSG-presrels_2012_06.pdf,pdf,Материалы конференций,copper,candidate
SRC1065,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2012/ICSG-presrels_2012_07.pdf,pdf,Материалы конференций,copper,candidate
SRC1066,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2012/ICSG-presrels_2012_08.pdf,pdf,Материалы конференций,copper,candidate
SRC1067,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2012/ICSG-presrels_2012_09.pdf,pdf,Материалы конференций,copper,candidate
SRC1068,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2012/ICSG-presrels_2012_10.pdf,pdf,Материалы конференций,copper,candidate
SRC1069,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2012/ICSG-presrels_2012_11.pdf,pdf,Материалы конференций,copper,candidate
SRC1070,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2012/ICSG-presrels_2012_12.pdf,pdf,Материалы конференций,copper,candidate
SRC1071,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2012/ICSG-presrels_year_book_2012.pdf,pdf,Материалы конференций,copper,candidate
SRC1072,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2012/ICSG_2012_04__forecast-2013.pdf,pdf,Материалы конференций,copper,candidate
SRC1073,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2012/ICSG_2012_07__forecast-2013.pdf,pdf,Материалы конференций,copper,candidate
SRC1074,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2012/ICSG_2012_10__forecast-2013.pdf,pdf,Материалы конференций,copper,candidate
SRC1075,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2012/ICSG_2012_11__forecast-2013.pdf,pdf,Материалы конференций,copper,candidate
SRC1076,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2013/ICSG-presrels_2013_01.pdf,pdf,Материалы конференций,copper,candidate
SRC1077,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2013/ICSG-presrels_2013_02.pdf,pdf,Материалы конференций,copper,candidate
SRC1078,Источники информации/Материалы конференций/Источники данных о меди/ICSG/ICSG-reports-2013/ICSG-presrels_2013_03.pdf,pdf,Материалы конференций,copper,candidate
SRC1079,Источники информации/Материалы конференций/Источники данных о меди/ICSG/Presrels_online_database_ICSG-2012.doc,doc,Материалы конференций,copper,candidate
SRC1080,Источники информации/Материалы конференций/Источники данных о меди/Metal Bulletin Research/MBR-Cu-market-2008-2012-tab-19jan10.doc,doc,Материалы конференций,copper,candidate
SRC1081,Источники информации/Материалы конференций/Источники данных о меди/Metal Bulletin Research/MBR-Cu-market-2008-2012-tab-21Jul09.doc,doc,Материалы конференций,copper,candidate
SRC1082,Источники информации/Материалы конференций/Источники данных о меди/Metal Bulletin Research/MBR-Cu-market-2008-2012-tab-4nov09.doc,doc,Материалы конференций,copper,candidate
